Taxon,Domain,Phylum,Class,Order,Family,Genus,Species,Confidence
256ff403c59c9c72c5217c02b83bee8e,Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Devosiaceae, Devosia,,0.938771138
3ad14316fc0452b674ab0bb2d71d1170,Bacteria, Actinobacteriota, Actinobacteria, Micrococcales, Microbacteriaceae, Schumannella, Schumannella_luteola,0.998297432
f87ee48b8e2937234bf64126f7f517ac,Bacteria, Acidobacteriota, Blastocatellia, Blastocatellales, Blastocatellaceae, Blastocatella,,0.993963543
5a00b1bba0f2f7c21b1fc61467fbabcf,Bacteria, Myxococcota, Polyangia, Haliangiales, Haliangiaceae, Haliangium, uncultured_prokaryote,0.800610487
b14a2ac50e3f8b305ef8a73a2df3cb2c,Bacteria, Firmicutes, Clostridia, Oscillospirales, Ruminococcaceae, Incertae_Sedis, uncultured_bacterium,0.959522665
05c6a5f7d901b6782ca74ae682b1d918,Bacteria, Proteobacteria, Alphaproteobacteria, Sphingomonadales, Sphingomonadaceae, Sphingomonas,,0.912033319
4c29cb1657288e74dd29bc3155662ade,Bacteria, Proteobacteria, Gammaproteobacteria, Alteromonadales, Alteromonadaceae, Alishewanella, uncultured_bacterium,0.770760347
35c3b93c1cacf2720a5c5ac6b69ed427,Bacteria, Proteobacteria, Gammaproteobacteria, Xanthomonadales, Xanthomonadaceae, Stenotrophomonas,,0.999989239
18281eec5e0f1c7530ff6859ad5c9e64,Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Rhizobiales_Incertae_Sedis, Nordella, Nordella_oligomobilis,0.907648388
f377e021d044364f7be219563c3be54b,Bacteria, Bacteroidota, Bacteroidia, Sphingobacteriales, Sphingobacteriaceae, Mucilaginibacter,,0.996258604
2f897a1e257f6b40a14fa7620561b6a3,Bacteria, Bacteroidota, Bacteroidia, Sphingobacteriales, Sphingobacteriaceae, Mucilaginibacter,,0.997152023
7823e8282bf202611291fced87a02e77,Bacteria, Proteobacteria, Alphaproteobacteria, Caulobacterales, Caulobacteraceae, Caulobacter,,0.999890503
fd286d5f9fbe308fa5078dd9edb25862,Bacteria, Firmicutes, Clostridia, Peptostreptococcales-Tissierellales, Anaerovoracaceae, Anaerovorax, uncultured_bacterium,0.87414782
e176b5cec9ab173d728b5b2cab834bc8,Bacteria, Firmicutes, Negativicutes, Veillonellales-Selenomonadales,,,,0.999999967
6c891abaa8f2147383dd332e601800eb,Bacteria, Actinobacteriota, Actinobacteria, Micrococcales, Micrococcaceae, Micrococcus,,0.996026997
2f26e94b8ba21f0fe666d84cd6cc2416,Bacteria, Planctomycetota, Planctomycetes, Planctomycetales, Schlesneriaceae, Schlesneria,,1
925546230cdf837ec6611eae813df21b,Bacteria, Bacteroidota, Bacteroidia, Cytophagales, Spirosomaceae, Spirosoma, Spirosoma_litoris,0.945013382
7b5afc21508102a6c81750cd6ebfd8f2,Bacteria, Proteobacteria, Gammaproteobacteria, Pseudomonadales, Pseudomonadaceae, Pseudomonas,,0.999882194
90a9d4d5f86538db13546b1af5a3c12d,Bacteria, Proteobacteria, Gammaproteobacteria, Burkholderiales, Comamonadaceae,,,0.999999541
adc04847f5c217e7488f0ce8dbb7faad,Bacteria, Bacteroidota, Bacteroidia, Chitinophagales, Chitinophagaceae, Ferruginibacter,,0.998239211
45c1dbde9419897276803e1e1a43d3fb,Bacteria, Proteobacteria, Alphaproteobacteria, Sphingomonadales, Sphingomonadaceae, Sphingomonas,,0.985208752
379e9964fab95b0caf062cc16f85e14e,Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Rhizobiaceae, Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,,0.945688119
6c0eee0382736ee73c4b32cd49e8d2b3,Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Beijerinckiaceae, 1174-901-12, Rhizobiales_bacterium,0.760999909
2ed4b46b2b321982e0bc177e3874fc31,Bacteria, Proteobacteria, Alphaproteobacteria, Caulobacterales, Caulobacteraceae, uncultured,,0.97042871
457491634b8821dc5deb9c84592ee131,Bacteria, Proteobacteria, Gammaproteobacteria, Burkholderiales, Comamonadaceae, Aquabacterium,,0.767490382
eb769e1ecb8845b33770213f6b421830,Bacteria, Proteobacteria, Alphaproteobacteria, Sphingomonadales, Sphingomonadaceae, Sphingomonas,,0.990528895
d015a46044bfdb02864c27dbc520a2a6,Bacteria, Actinobacteriota, Actinobacteria, Frankiales, Acidothermaceae, Acidothermus,,0.999837433
1e3d83a66cc4e8c56626123914764854,Bacteria, Acidobacteriota, Acidobacteriae, Acidobacteriales, Acidobacteriaceae_(Subgroup_1), Granulicella, Granulicella_paludicola,0.865615394
7b0352db5beeb04c62deca3b8fcd43a4,Bacteria, Firmicutes, Clostridia, Lachnospirales, Lachnospiraceae, Robinsoniella,,0.838802832
d252e27da33344148b541d5cb79af156,Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Beijerinckiaceae, Methylobacterium-Methylorubrum,,0.999999775
e5f7887f8996c37f410b33c8e89ececa,Bacteria, Proteobacteria, Gammaproteobacteria, Burkholderiales, Oxalobacteraceae, Massilia,,0.978751101
1c5d6dfc5d2e42e3b726a13f77c8400c,Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Rhizobiaceae, Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,,0.964521506
0d87b112bc336b97248bf4757a668689,Bacteria, Firmicutes, Bacilli, Bacillales, Bacillaceae, Bacillus,,0.986896293
3f6fdf9596a32e56559d10c1d3c76319,Bacteria, Bacteroidota, Bacteroidia, Cytophagales, Spirosomaceae, Dyadobacter,,0.999999982
5b84f9aefbea73054bcb5ebbf3904893,Bacteria, Actinobacteriota, Actinobacteria, Micrococcales, Intrasporangiaceae,,,0.997140338
821f4fa21d8d53f2d66147929646b9eb,Bacteria, Verrucomicrobiota, Verrucomicrobiae, Chthoniobacterales, Chthoniobacteraceae, Chthoniobacter,,0.999999188
a01a505c56cba8ddaf28c9aa3ddb4e94,Bacteria, Proteobacteria, Alphaproteobacteria, Caulobacterales, Caulobacteraceae, Brevundimonas,,0.999999346
b230390566394abaad8d5a55e018d595,Bacteria, Firmicutes, Bacilli, Erysipelotrichales, Erysipelatoclostridiaceae, Erysipelatoclostridium, Clostridiaceae_bacterium,0.991594969
b39c338f5e964b6cb87e07f10badc6c4,Bacteria, Firmicutes, Bacilli, Lactobacillales, Streptococcaceae, Lactococcus, Lactococcus_lactis,0.715010968
07f4684455ab4a8d4b30cb999fda49d3,Bacteria, Proteobacteria, Gammaproteobacteria, Burkholderiales,,,,0.999807496
03ffd8749f21fdaae7007f9888901267,Bacteria, Firmicutes, Clostridia, Lachnospirales, Lachnospiraceae, Lachnospiraceae_UCG-010, uncultured_bacterium,0.955455226
69393eebd967b9b1997b59cac484cfbb,Bacteria, Actinobacteriota, Coriobacteriia, Coriobacteriales, Coriobacteriales_Incertae_Sedis, Raoultibacter, uncultured_bacterium,0.775452699
8a3e5fcec7ecfe09f632a623f6a96b61,Bacteria, Firmicutes, Clostridia, Oscillospirales, Oscillospirales, Hydrogenoanaerobacterium, uncultured_bacterium,0.803605874
c112b3dc575ef3b721464d0b49daa905,Bacteria, Cyanobacteria, Cyanobacteriia, Chloroplast, Chloroplast, Chloroplast,,1
ea03aca16e5e6ad54430acc446cfba21,Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Beijerinckiaceae, Methylobacterium-Methylorubrum,,0.999999271
dc5030eb18fe395a50b8235f2e583dbd,Bacteria, Proteobacteria, Gammaproteobacteria, Pseudomonadales, Pseudomonadaceae, Pseudomonas,,0.999957089
14c8c6d12324e4bab759e812ab63bfab,Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Beijerinckiaceae, Methylocella, uncultured_bacterium,0.739792048
fcfc8f3d2273dcbc0e32b02957422e60,Bacteria, Firmicutes, Bacilli, Erysipelotrichales, Erysipelotrichaceae, Erysipelotrichaceae, uncultured_bacterium,0.758963644
9fdc111ee45b28b8cbb302a6c6ab8530,Bacteria, Bacteroidota, Bacteroidia, Sphingobacteriales, Sphingobacteriaceae, Mucilaginibacter,,0.998745832
e9da989af96bcf336a8e9c2724484941,Bacteria, Firmicutes, Clostridia, Oscillospirales, [Clostridium]_methylpentosum_group, [Clostridium]_methylpentosum_group, uncultured_bacterium,0.777508662
8c1bbc5d6de17fe12a8c79361008525c,Bacteria, Proteobacteria, Gammaproteobacteria, Burkholderiales, Rhodocyclaceae, Uliginosibacterium, metagenome,0.926054414
7ae80f00aa0e976676a7a7888f18e9ae,Bacteria, Firmicutes, Clostridia, Oscillospirales, Ruminococcaceae,,,0.852849868
8e1981d0176dd27937b239523189d9fe,Bacteria, Bacteroidota, Bacteroidia, Sphingobacteriales, Sphingobacteriaceae, Mucilaginibacter,,0.999929271
220025358e7e6aa5c900d5db660426d7,Bacteria, Bacteroidota, Bacteroidia, Sphingobacteriales, Sphingobacteriaceae, Mucilaginibacter,,0.999436333
9220ece270fdd4000eaa631c57350d7c,Bacteria, Verrucomicrobiota, Verrucomicrobiae, Chthoniobacterales, Terrimicrobiaceae, Terrimicrobium,,0.999924562
4a132a5018e9640775ba375406ec569b,Bacteria, Firmicutes, Clostridia, Lachnospirales, Lachnospiraceae,,,0.999998045
751e3b9d80af6d2066ae5546f10ddb86,Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Beijerinckiaceae, Methylobacterium-Methylorubrum,,0.999984885
70f276d57109628a3ca903fa44d5d4a6,Bacteria, Bacteroidota, Bacteroidia, Chitinophagales, Chitinophagaceae, Edaphobaculum, uncultured_bacterium,0.999713732
b757da9aab56247367c4be7bb9cd0a8a,Bacteria, Proteobacteria, Gammaproteobacteria, Xanthomonadales, Xanthomonadaceae, Lysobacter,,0.889891306
4787d5ef0cd5363af9519cace42c213f,Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Beijerinckiaceae, Methylocella, uncultured_bacterium,0.936564501
d45a0deb59c21cb51dc73b6a64d0edce,Bacteria, Proteobacteria, Gammaproteobacteria, Cellvibrionales, Cellvibrionaceae, Cellvibrio,,0.999999995
57ef5006312a9662d87d57c1404c1a87,Bacteria, Proteobacteria, Gammaproteobacteria, Burkholderiales, Oxalobacteraceae, Massilia,,0.999895063
f317a3bc28231cd055d5749b5886ab2d,Bacteria, Actinobacteriota, Thermoleophilia, Solirubrobacterales, Solirubrobacteraceae, Solirubrobacter,,0.999998387
3803258f892a9f8b6ee2e1b6de8436d4,Bacteria, Actinobacteriota, Actinobacteria, Propionibacteriales, Nocardioidaceae, Nocardioides,,0.999574635
0dec902696b9bd20b7e61fba1aa6ba0f,Bacteria, Firmicutes, Clostridia, Peptostreptococcales-Tissierellales, Anaerovoracaceae, Anaerovorax, uncultured_bacterium,0.975819074
90684dc87c6834a4fd274a1fc5092480,Bacteria, Acidobacteriota, Acidobacteriae, Acidobacteriales, Acidobacteriaceae_(Subgroup_1), Granulicella,,0.998542516
dd49504b367159322cb603b5497f22e0,Bacteria, Proteobacteria, Gammaproteobacteria, Xanthomonadales, Rhodanobacteraceae, Tahibacter, uncultured_bacterium,0.974260282
45dd8e1a6069cf2c23e854c1dee71ef5,Bacteria, Proteobacteria, Alphaproteobacteria, Sphingomonadales, Sphingomonadaceae, Novosphingobium,,0.998345888
48a403d2594a1e4c13013afd14d3bbae,Bacteria, Firmicutes, Clostridia, Lachnospirales, Lachnospiraceae,,,0.999977672
847ef1a2b17a1c61035475b56d24122d,Bacteria, Proteobacteria, Gammaproteobacteria, Burkholderiales, Oxalobacteraceae, Massilia,,0.998130625
ad297f3ad4951e6db423dd80a9db3fc6,Bacteria, Cyanobacteria, Cyanobacteriia, Chloroplast, Chloroplast, Chloroplast,,1
df0534866a33108ad427b73b709ebfe8,Bacteria, Acidobacteriota, Acidobacteriae, Acidobacteriales, Acidobacteriaceae_(Subgroup_1), Bryocella, uncultured_bacterium,0.99750502
7fee4e0e60dcbb4a6ba637542be6084c,Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Devosiaceae,,,0.999925776
5f1cb29f03b68f9cbf4500b74f5a89b9,Bacteria, Abditibacteriota, Abditibacteria, Abditibacteriales, Abditibacteriaceae, Abditibacterium, metagenome,0.737973326
5323c6dd766d629cc750b0aabb4aaf72,Bacteria, Proteobacteria, Alphaproteobacteria, Rickettsiales, Mitochondria, Mitochondria, Triticum_aestivum,0.730919801
9547f8e191b8b2976b6b30998a081a42,Bacteria, Proteobacteria, Alphaproteobacteria, Sphingomonadales, Sphingomonadaceae, Sphingoaurantiacus, uncultured_bacterium,0.987526952
3674c37a5fb7a04923469daa917d7bfe,Bacteria, Actinobacteriota, Actinobacteria, Micrococcales, Intrasporangiaceae,,,0.999934806
be9539f576ff8390c08c9ecd90145d75,Bacteria, Proteobacteria, Gammaproteobacteria, Burkholderiales, Oxalobacteraceae, Massilia,,0.748781768
bd9b217ee7cf79ad49c61751708a7f3e,Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Beijerinckiaceae, Methylobacterium-Methylorubrum, Methylobacterium_komagatae,0.759798686
a9d13e3c875081a45110102722aba451,Bacteria, Proteobacteria, Gammaproteobacteria, Burkholderiales, Burkholderiaceae, Burkholderia-Caballeronia-Paraburkholderia,,0.999591169
bb1c30cfc214483c5f3f9bca0fd28672,Bacteria, Bacteroidota, Bacteroidia, Flavobacteriales, Flavobacteriaceae, Flavobacterium,,0.999995667
958795a878ae3f13d4b694eb94b0d2a5,Bacteria, Proteobacteria, Gammaproteobacteria, Xanthomonadales, Rhodanobacteraceae, Luteibacter,,0.878077359
5d89f2ffde21dd6e035bb30648357839,Bacteria, Myxococcota, Polyangia, Polyangiales, BIrii41, BIrii41, uncultured_soil,0.784301032
8cc0cb1d08883f00db64a594a4bde667,Bacteria, Bacteroidota, Bacteroidia, Sphingobacteriales, Sphingobacteriaceae, Mucilaginibacter,,0.991172995
ad60e26c25dca0db8c328a4c5b89d4c4,Bacteria, Proteobacteria, Alphaproteobacteria, Sphingomonadales, Sphingomonadaceae, Sphingomonas,,0.971567706
e272199023312ee49dbac55946150a2e,Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Methylopilaceae, Methylopila,,0.814801955
80cc048c262a62e0a01fe1bee2faa18f,Bacteria, Bacteroidota, Rhodothermia, Rhodothermales, Rhodothermaceae, Rubrivirga, uncultured_bacterium,0.998832291
b7438a12106be588c886d7f5c391209f,Bacteria, Firmicutes, Clostridia, Lachnospirales, Lachnospiraceae,,,0.999998789
35ac1df75db798e4e1a9905ce176a73b,Bacteria, Firmicutes, Clostridia, Oscillospirales, Oscillospiraceae, uncultured, uncultured_Clostridiales,0.804353792
256626b1d6d317cd20d9ddf0ecc48da1,Bacteria, Bacteroidota, Bacteroidia, Sphingobacteriales, Sphingobacteriaceae, Pedobacter,,0.915038053
c3b9e9a07d3524d9447dfcd38e89a000,Bacteria, Proteobacteria, Gammaproteobacteria, Pseudomonadales, Pseudomonadaceae, Pseudomonas,,0.999933654
dd452094efd01d7e12390df1600a5a22,Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacterales,,,,0.999993448
8fc300240ccd2ad81fdf6e32f0e10c2b,Bacteria, Proteobacteria, Gammaproteobacteria, Burkholderiales, Comamonadaceae, Rhizobacter,,0.798831436
08e735ec9dbad0fc44bf61529153723e,Bacteria, Bacteroidota, Bacteroidia, Sphingobacteriales, Sphingobacteriaceae, Mucilaginibacter,,0.998800721
7649b206fce11555f189238e3214e642,Bacteria, Proteobacteria, Gammaproteobacteria, Burkholderiales, Oxalobacteraceae,,,0.999040989
aa75fcc425c12ce3009d50d59234eab7,Bacteria, Actinobacteriota, Actinobacteria, Micrococcales, Microbacteriaceae,,,0.999962291
04338dde4a4e0a3672ad77314fbd0ed6,Bacteria, Firmicutes, Bacilli, Lactobacillales, Leuconostocaceae, Weissella,,0.99999896
3f0b0108af3848e5b83c520c3fc0da88,Bacteria, Proteobacteria, Gammaproteobacteria, Burkholderiales, Comamonadaceae,,,0.999999165
6a1afefe7345ec0762016f5653604f06,Bacteria, Firmicutes, Clostridia, Clostridia_vadinBB60_group, Clostridia_vadinBB60_group, Clostridia_vadinBB60_group, uncultured_organism,0.779731914
da00a096909c3a7ab4c3d43a5bc271b1,Bacteria, Proteobacteria, Alphaproteobacteria, Sphingomonadales, Sphingomonadaceae, Novosphingobium,,0.999512717
66a7a6518b676f6562bce3f1511dfe44,Bacteria, Bacteroidota, Bacteroidia, Sphingobacteriales, Sphingobacteriaceae, Mucilaginibacter,,0.999878397
48a8238f732f2bc9dd8ec1cbbb608b51,Bacteria, Firmicutes, Clostridia, Oscillospirales,,,,0.997905817
26f449c10c68c02e20cfcbce5225b1c8,Bacteria, Firmicutes, Clostridia, Clostridiales, Clostridiaceae, Clostridium_sensu_stricto_1, Clostridium_colicanis,0.728398042
dde6d3e36af306c913854a9cf0ddf248,Bacteria, Proteobacteria, Gammaproteobacteria, Burkholderiales, Burkholderiaceae, Ralstonia,,0.999304752
b76fecf198a8be64c64d7786dbe258cc,Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Xanthobacteraceae, Afipia, uncultured_bacterium,0.77979336
3321e440a2b5670aaf8d849d0cb123a0,Bacteria, Firmicutes, Clostridia, Lachnospirales, Lachnospiraceae,,,0.999979554
c6357b5b5bb8c067c51faad5180b4e99,Bacteria, Proteobacteria, Gammaproteobacteria, Pseudomonadales, Moraxellaceae, Acinetobacter,,0.999959207
4b8e073685a635b594d6d781b36e766f,Bacteria, Bacteroidota, Bacteroidia, Bacteroidales, Bacteroidaceae, Bacteroides,,0.999998786
5c96ec70d2839b27eb48f2226c96e2ca,Bacteria, Proteobacteria, Gammaproteobacteria, Pseudomonadales, Moraxellaceae, Acinetobacter,,0.999999907
fe740c9ab45f3541677356dc494de228,Bacteria, Actinobacteriota, Actinobacteria, Micrococcales, Micrococcaceae, Arthrobacter,,0.771341657
3bf5d3e348ed01bfbd97d20ccb753ec5,Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Xanthobacteraceae,,,0.999998814
320746bab59fee0135da0afe263f693d,Bacteria, Proteobacteria, Gammaproteobacteria, Legionellales, Legionellaceae, Legionella, uncultured_Legionella,0.892424646
617317a6230288200da6c8cb2fdc9c5d,Bacteria, Firmicutes, Clostridia, Oscillospirales, Oscillospiraceae, uncultured,,0.742694184
14331f18e634d3684c9185733a8c7be7,Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Beijerinckiaceae, Roseiarcus, uncultured_bacterium,0.917161341
9a8d4e8d9c8cbb4e24cb40ba3dffecf1,Bacteria, Proteobacteria, Alphaproteobacteria, Caulobacterales, Caulobacteraceae, Brevundimonas,,0.999997426
90aa829a4097b94b74da9d89f28c716e,Bacteria, Firmicutes, Clostridia, Lachnospirales, Lachnospiraceae,,,0.999998813
f5b36d223324383df303174975ce46d5,Bacteria, Proteobacteria, Gammaproteobacteria, Burkholderiales, Burkholderiaceae, Ralstonia,,0.984977537
e44b2d71a6fff99439a9e1608edbe1b8,Bacteria, Firmicutes, Clostridia, Lachnospirales, Lachnospiraceae, Lachnoclostridium, [Clostridium]_citroniae,0.983256912
d70bd64edc0672b74dee70fad8437752,Bacteria, Cyanobacteria, Cyanobacteriia, Chloroplast, Chloroplast, Chloroplast,,1
6804c65482b5b1c01f51952db8c7141b,Bacteria, Acidobacteriota, Acidobacteriae, Bryobacterales, Bryobacteraceae, Bryobacter,,0.999454129
a5ef3d6122b802799ddb24548689f6f3,Bacteria, Firmicutes, Clostridia, Peptostreptococcales-Tissierellales, Anaerovoracaceae,,,0.996058098
daade574353933b534c7cc713b417522,Bacteria, Proteobacteria, Gammaproteobacteria, Burkholderiales, Burkholderiaceae, Burkholderia-Caballeronia-Paraburkholderia,,0.992350699
4373c04e3a1e118fd843148be5a7ab13,Bacteria, Firmicutes, Clostridia, Lachnospirales, Lachnospiraceae,,,0.999981083
e3b862cd6362a44ae59a5813766c6fe3,Bacteria, Firmicutes, Negativicutes, Veillonellales-Selenomonadales, Sporomusaceae, Anaerosinus,,0.934814875
de55ce69145a274b91274ed9968c890f,Bacteria, Cyanobacteria, Cyanobacteriia, Chloroplast, Chloroplast, Chloroplast, Coccomyxa_simplex,0.997827127
1189d4ef3af60ba943cc73161a4097a9,Bacteria, Actinobacteriota, Actinobacteria, Corynebacteriales, Corynebacteriaceae, Corynebacterium,,0.997264842
ed08849f037a13ec071c44366d8029a8,Bacteria, Cyanobacteria, Cyanobacteriia, Chloroplast, Chloroplast, Chloroplast,,1
9eb0a1bd5c7d4f6b7dab19ac45817fcd,Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Rhizobiaceae, Aureimonas,,0.946742416
55e9d859cd6814527e42d651718bd62b,Bacteria, Proteobacteria, Alphaproteobacteria, Rickettsiales, Mitochondria, Mitochondria,,1
1fe05ff8e059262ff3838fea74258d60,Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Rhizobiaceae, Aureimonas,,0.922728812
b235eeab9fba97251ba2a0119fbdf0bc,Bacteria, Proteobacteria, Alphaproteobacteria, Sphingomonadales, Sphingomonadaceae, Sphingomonas, Sphingomonas_rubra,0.850310168
b041729ca3c9d3c56bafbe81a21f8cee,Bacteria, Proteobacteria, Gammaproteobacteria, Burkholderiales, Alcaligenaceae,,,0.999995383
84ec1399e8ee3618cc0686f28b89dbcb,Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacterales, Erwiniaceae, Pantoea,,0.760691915
677929eac52be081cdae08a0b9c70eb2,Bacteria, Proteobacteria, Gammaproteobacteria, Enterobacterales, Enterobacteriaceae,,,0.919954259
3cd626672a05e3d463fc9e95dbaaf779,Bacteria, Proteobacteria, Gammaproteobacteria, Burkholderiales, Comamonadaceae,,,0.999999731
6ba560a76661744bc65eed04953c1314,Bacteria, Proteobacteria, Gammaproteobacteria, Aeromonadales, Aeromonadaceae, Aeromonas,,0.966999618
d9b06d0b46527049f5ba90a1c33af928,Bacteria, Myxococcota, Myxococcia, Myxococcales, Myxococcaceae, Cystobacter,,0.810404765
8408e794ffeec7ec04242c246d36bae6,Bacteria, Proteobacteria, Alphaproteobacteria, Sphingomonadales, Sphingomonadaceae, Sphingomonas,,0.892707038
cccf5b5cc45509502b2e2d6c260b52a4,Bacteria, Proteobacteria, Gammaproteobacteria, Burkholderiales, Comamonadaceae,,,0.999999949
79aaeba554b485c49e6715512bf19af0,Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Rhizobiaceae,,,0.979544416
a750a4c147d0a500df29cf456791f530,Bacteria, Patescibacteria, Saccharimonadia, Saccharimonadales, Saccharimonadales, Saccharimonadales, uncultured_soil,0.955672304
771ac6a5b0b883eecde195b0e035bae4,Bacteria, Actinobacteriota, Actinobacteria, Kineosporiales, Kineosporiaceae, Quadrisphaera,,0.999994383
2f0e6940383b81f8623754f4dafa3ba6,Bacteria, Proteobacteria, Alphaproteobacteria, Rhizobiales, Rhizobiaceae, Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,,0.979003756
ee982eb571cd7d90382e8b80095d677a,Bacteria, Proteobacteria, Alphaproteobacteria, Sphingomonadales, Sphingomonadaceae, Sphingomonas,,0.87629602
890a232c2906e947cb40aa2aec1fdc07,Bacteria, Proteobacteria, Gammaproteobacteria, Pseudomonadales, Pseudomonadaceae, Pseudomonas,,0.997352775
cb77572707358bcdf89c25e9a5520696,Bacteria, Proteobacteria, Alphaproteobacteria, Rhodobacterales, Rhodobacteraceae,,,0.999995293
